date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:00:48	43762/43762	---M--	200	added ('OK')	image/jpeg	etag:%225d9cb024f5e1e19923ef94893a8814b3%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/real_wedding_banner_left/246/thumbnails/thumb_270/1455086135_bardecor.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/real_wedding_banner_left/246/thumbnails/thumb_270/1455086135_bardecor.jpg	(from https://www.wedmegood.com/)
23:00:48	88920/88920	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:09%20GMT	https://www.wedmegood.com/real_wedding/detail/reshma-promod-bangalore	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/real_wedding/detail/reshma-promod-bangalore.html	(from https://www.wedmegood.com/)
23:00:54	147403/147403	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:10%20GMT	https://www.wedmegood.com/profile/Chandni-Singh-Bridal-Makeup-94	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Chandni-Singh-Bridal-Makeup-94.html	(from https://www.wedmegood.com/)
23:00:54	37597/37597	---M--	200	added ('OK')	image/jpeg	etag:%2201caf08ab5735f8162865dd47d96b6aa%22	https://d1hpn7r5i0azx7.cloudfront.net/uploads/vendor_image_path/23/thumbnails/thumb_270/1453577405_1425536375_1423071087_IMG_20141117_18053.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d1hpn7r5i0azx7.cloudfront.net/uploads/vendor_image_path/23/thumbnails/thumb_270/1453577405_1425536375_1423071087_IMG_20141117_18053.jpg	(from https://www.wedmegood.com/)
23:00:59	73235/73235	---M--	200	added ('OK')	image/jpeg	etag:%22512bc21b87b88944e78c5ab6e6413a23%22	https://d1hpn7r5i0azx7.cloudfront.net/uploads/vendor_image_path/135/thumbnails/thumb_270/1453656417_Atul_Pratap_Chauhan6.JPG	C:/My%20Web%20Sites/ShaddiJugaad/d1hpn7r5i0azx7.cloudfront.net/uploads/vendor_image_path/135/thumbnails/thumb_270/1453656417_Atul_Pratap_Chauhan6.jpg	(from https://www.wedmegood.com/)
23:01:00	143914/143914	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:16%20GMT	https://www.wedmegood.com/profile/Atul-Pratap-Chauhan-444	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Atul-Pratap-Chauhan-444.html	(from https://www.wedmegood.com/)
23:01:04	24133/24133	---M--	200	added ('OK')	image/jpeg	etag:%2260743fbbf6596cdc9781537372f41187%22	https://d1hpn7r5i0azx7.cloudfront.net/uploads/vendor_image_path/5538/thumbnails/thumb_270/1434183772_11124845_1098863183460977_1243351350_n.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d1hpn7r5i0azx7.cloudfront.net/uploads/vendor_image_path/5538/thumbnails/thumb_270/1434183772_11124845_1098863183460977_1243351350_n.jpg	(from https://www.wedmegood.com/)
23:01:04	139075/139075	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:21%20GMT	https://www.wedmegood.com/profile/Megha-and-Jigar-5538	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/profile/Megha-and-Jigar-5538.html	(from https://www.wedmegood.com/)
23:01:05	49965/49965	---M--	200	added ('OK')	image/jpeg	etag:%225a995b06add1b28b22ae4c87fd32dcce%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/advertisement_images/app-banner1.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/advertisement_images/app-banner1.jpg	(from https://www.wedmegood.com/)
23:01:06	166340/166340	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:27%20GMT	https://www.wedmegood.com/vendors/all/wedding-photographers	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/wedding-photographers.html	(from https://www.wedmegood.com/)
23:01:06	6315/6315	---M--	200	added ('OK')	image/png	etag:%22d7947dedfe53c0c4f7a9078b07ff374d%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/297196594.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/297196594.png	(from https://www.wedmegood.com/)
23:01:07	169967/169967	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:28%20GMT	https://www.wedmegood.com/vendors/all/bridal-makeup	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/bridal-makeup.html	(from https://www.wedmegood.com/)
23:01:08	3580/3580	---M--	200	added ('OK')	image/png	etag:%2227ce4d8f2e8e934e0068603773e8495c%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/593181128.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/593181128.png	(from https://www.wedmegood.com/)
23:01:09	5448/5448	---M--	200	added ('OK')	image/png	etag:%226de434cd97fa95d0b464d8a8772b1252%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/859614398.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/859614398.png	(from https://www.wedmegood.com/)
23:01:09	167855/167855	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:30%20GMT	https://www.wedmegood.com/vendors/all/bridal-wear	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/bridal-wear.html	(from https://www.wedmegood.com/)
23:01:10	159091/159091	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:31%20GMT	https://www.wedmegood.com/vendors/all/groom-wear	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/groom-wear.html	(from https://www.wedmegood.com/)
23:01:10	4988/4988	---M--	200	added ('OK')	image/png	etag:%221eca0b013acd011ff6e8681f1eb0e8c7%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/858773877.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/858773877.png	(from https://www.wedmegood.com/)
23:01:11	162182/162182	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:32%20GMT	https://www.wedmegood.com/vendors/all/wedding-decor	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/wedding-decor.html	(from https://www.wedmegood.com/)
23:01:12	5838/5838	---M--	200	added ('OK')	image/png	etag:%22cdcfc2be0173fa90f451d4f021150843%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/919513252.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/919513252.png	(from https://www.wedmegood.com/)
23:01:13	4791/4791	---M--	200	added ('OK')	image/png	etag:%22495ad45a8ff353ff9d62a423cc9e280f%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/758027533.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/758027533.png	(from https://www.wedmegood.com/)
23:01:13	157211/157211	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:34%20GMT	https://www.wedmegood.com/vendors/all/planners	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/planners.html	(from https://www.wedmegood.com/)
23:01:14	3772/3772	---M--	200	added ('OK')	image/png	etag:%229ca8121ee9737321738f03ea80fb6869%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/206576601.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/206576601.png	(from https://www.wedmegood.com/)
23:01:15	167558/167558	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:35%20GMT	https://www.wedmegood.com/vendors/all/wedding-cards	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/wedding-cards.html	(from https://www.wedmegood.com/)
23:01:15	159009/159009	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:36%20GMT	https://www.wedmegood.com/vendors/all/wedding-videography	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/wedding-videography.html	(from https://www.wedmegood.com/)
23:01:16	4879/4879	---M--	200	added ('OK')	image/png	etag:%22af294a2cbe93273781d33e7ce42e756f%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/843402293.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/843402293.png	(from https://www.wedmegood.com/)
23:01:17	161439/161439	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:37%20GMT	https://www.wedmegood.com/vendors/all/mehendi-artists	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/mehendi-artists.html	(from https://www.wedmegood.com/)
23:01:17	5969/5969	---M--	200	added ('OK')	image/png	etag:%2230d4eda9dbc0ecea17d9bc35790f6049%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/960679615.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/960679615.png	(from https://www.wedmegood.com/)
23:01:18	160791/160791	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:39%20GMT	https://www.wedmegood.com/vendors/all/wedding-venues	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/wedding-venues.html	(from https://www.wedmegood.com/)
23:01:18	6773/6773	---M--	200	added ('OK')	image/png	etag:%22637badacdf9abf1caecea02d73a76073%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/795584996.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/795584996.png	(from https://www.wedmegood.com/)
23:01:20	157398/157398	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:40%20GMT	https://www.wedmegood.com/vendors/all/wedding-cakes	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/wedding-cakes.html	(from https://www.wedmegood.com/)
23:01:20	5873/5873	---M--	200	added ('OK')	image/png	etag:%227e65c849a696e760a6c35fb20e4e6cf9%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/87543623.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/87543623.png	(from https://www.wedmegood.com/)
23:01:21	7216/7216	---M--	200	added ('OK')	image/png	etag:%224c753e67a31515347c5a2a24812b268c%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/404062982.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/404062982.png	(from https://www.wedmegood.com/)
23:01:21	160512/160512	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:42%20GMT	https://www.wedmegood.com/vendors/all/wedding-jewellery	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/wedding-jewellery.html	(from https://www.wedmegood.com/)
23:01:22	5380/5380	---M--	200	added ('OK')	image/png	etag:%226d91bbfadaaeb5fa8fd22d0f08ff13df%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/40435618.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/40435618.png	(from https://www.wedmegood.com/)
23:01:22	158154/158154	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:43%20GMT	https://www.wedmegood.com/vendors/all/wedding-catering	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/wedding-catering.html	(from https://www.wedmegood.com/)
23:01:23	153451/153451	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:44%20GMT	https://www.wedmegood.com/vendors/all/trousseau-packers	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/trousseau-packers.html	(from https://www.wedmegood.com/)
23:01:23	8483/8483	---M--	200	added ('OK')	image/png	etag:%22339c450852108fb60723459aa05fdf72%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/440334149.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/440334149.png	(from https://www.wedmegood.com/)
23:01:24	153675/153675	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:45%20GMT	https://www.wedmegood.com/vendors/all/djs	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/djs.html	(from https://www.wedmegood.com/)
23:01:25	7222/7222	---M--	200	added ('OK')	image/png	etag:%2299553d9e1d9e0e8cebe76e1c1f286ae6%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/1434013062_DJ.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/1434013062_DJ.png	(from https://www.wedmegood.com/)
23:01:26	154469/154469	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:46%20GMT	https://www.wedmegood.com/vendors/all/sangeet-choreographers	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/sangeet-choreographers.html	(from https://www.wedmegood.com/)
23:01:26	6805/6805	---M--	200	added ('OK')	image/png	etag:%22be9f45f9cee07a8a054adc08bfe65d26%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/1419599500_choreo.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/1419599500_choreo.png	(from https://www.wedmegood.com/)
23:01:27	159806/159806	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:48%20GMT	https://www.wedmegood.com/vendors/all/wedding-favors	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/wedding-favors.html	(from https://www.wedmegood.com/)
23:01:27	4495/4495	---M--	200	added ('OK')	image/png	etag:%22ccf5094b5a2d5f8ccfa1f542c5f3ff89%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/500297114.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/500297114.png	(from https://www.wedmegood.com/)
23:01:28	158199/158199	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:49%20GMT	https://www.wedmegood.com/vendors/all/wedding-accessories	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/vendors/all/wedding-accessories.html	(from https://www.wedmegood.com/)
23:01:28	6992/6992	---M--	200	added ('OK')	image/png	etag:%22b53f8119101448cd43ff9ceafdc3a437%22	https://d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/607894058.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/uploads/vendor_types/607894058.png	(from https://www.wedmegood.com/)
23:01:28	1449/1449	---M--	200	added ('OK')	image/png	etag:%22da94d02719db05dce7c4f4cb51349d64%22	https://d2eanzqpmoo3ec.cloudfront.net/images/logo-pink-small.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/images/logo-pink-small.png	(from https://www.wedmegood.com/)
23:01:29	54859/54859	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:50%20GMT	https://www.wedmegood.com/about_us	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/about_us.html	(from https://www.wedmegood.com/)
23:01:30	55097/55097	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:51%20GMT	https://www.wedmegood.com/contact_us	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/contact_us.html	(from https://www.wedmegood.com/)
23:01:31	57095/57095	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:52%20GMT	https://www.wedmegood.com/careers	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/careers.html	(from https://www.wedmegood.com/)
23:01:32	75721/75721	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:53%20GMT	https://www.wedmegood.com/terms	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/terms.html	(from https://www.wedmegood.com/)
23:01:33	58201/58201	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:54%20GMT	https://www.wedmegood.com/privacy	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/privacy.html	(from https://www.wedmegood.com/)
23:01:38	200627/200627	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:58%20GMT	http://www.wedmegood.com/blog/submit-a-wedding/	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/blog/submit-a-wedding/index.html	(from https://www.wedmegood.com/)
23:01:38	77595/77595	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Feb%202016%2017:32:55%20GMT	https://www.wedmegood.com/sitemap	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/sitemap.html	(from https://www.wedmegood.com/)
23:01:38	1509/1509	---M--	200	added ('OK')	image/png	etag:%226a862cd2ddba71075754c039a8aceaa4%22	https://d2eanzqpmoo3ec.cloudfront.net/newimages/twitter.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newimages/twitter.png	(from https://www.wedmegood.com/)
23:01:38	338/338	---M--	200	added ('OK')	image/png	etag:%2281b87b398940a18e58f74a8215d3a04d%22	https://d2eanzqpmoo3ec.cloudfront.net/newimages/facebook.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newimages/facebook.png	(from https://www.wedmegood.com/)
23:01:39	1619/1619	---M--	200	added ('OK')	image/jpeg	etag:%22cda1c62819a1b62279afe23381de1774%22	https://d2eanzqpmoo3ec.cloudfront.net/newimages/pinterest.jpg	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newimages/pinterest.jpg	(from https://www.wedmegood.com/)
23:01:39	95930/95930	---M--	200	added ('OK')	application/x-javascript	etag:%22019c5fb7c4771808dc65e1096c771348%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/jquery-1.11.min.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/jquery-1.11.min.js	(from https://www.wedmegood.com/)
23:01:39	16100/16100	---M--	200	added ('OK')	application/x-javascript	etag:%2246abe9657ae74aab8d0c490108b05f87%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/jquery.flexisel.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/jquery.flexisel.js	(from https://www.wedmegood.com/)
23:01:39	84066/84066	---M--	200	added ('OK')	application/x-javascript	etag:%2296b5fe72fef31bf8ae6c5954d1f6850d%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/DateTimePicker.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/DateTimePicker.js	(from https://www.wedmegood.com/)
23:01:40	3397/3397	---M--	200	added ('OK')	application/x-javascript	etag:%2204f1b2ac39e762cd516cb359755c8cc6%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/responsiveslides.min.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/responsiveslides.min.js	(from https://www.wedmegood.com/)
23:01:40	3424/3424	---M--	200	added ('OK')	application/x-javascript	etag:%2219d988c6d1e7cd9d601639a616dc769b%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/js.cookie.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/js.cookie.js	(from https://www.wedmegood.com/)
23:01:40	5716/5716	---M--	200	added ('OK')	application/x-javascript	etag:%2259b64935ffef92370faf7d82cb13e43e%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/easyResponsiveTabs.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/easyResponsiveTabs.js	(from https://www.wedmegood.com/)
23:01:40	31819/31819	---M--	200	added ('OK')	application/x-javascript	etag:%22abda843684d022f3bc22bc83927fe05f%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/bootstrap-3.2.min.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/bootstrap-3.2.min.js	(from https://www.wedmegood.com/)
23:01:41	4159/4159	---M--	200	added ('OK')	application/x-javascript	etag:%22070a8ea0c4b3a9911dbc37df56e78bee%22	https://d2eanzqpmoo3ec.cloudfront.net/js/tinybox/tinybox.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/js/tinybox/tinybox.js	(from https://www.wedmegood.com/)
23:01:41	4494/4494	---M--	200	added ('OK')	application/x-javascript	etag:%228021d6055402a884846b213bcc9bea43%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/reveal.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/reveal.js	(from https://www.wedmegood.com/)
23:01:42	7585/7585	---MCZ	200	added ('OK')	application/javascript	etag:%221da1-52a243d6732e3-gzip%22	https://www.wedmegood.com/newjs/modal.js?v=1.0.8	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/newjs/modal7016.js	(from https://www.wedmegood.com/)
23:01:42	4461/4461	---M--	200	added ('OK')	application/x-javascript	etag:%2225c9bc50cee9750d815076fddd928352%22	https://d2eanzqpmoo3ec.cloudfront.net/js/custom.js?v=1.0.2	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/js/custom0ff5.js	(from https://www.wedmegood.com/)
23:01:43	470596/470596	---M--	200	added ('OK')	application/x-javascript	etag:%2204a4db2983450a2970c459ba87b4210a%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/jquery-ui.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/jquery-ui.js	(from https://www.wedmegood.com/)
23:01:44	160/160	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2015%20Feb%202016%2017:33:05%20GMT	http://listjs.com/no-cdn/list.js	C:/My%20Web%20Sites/ShaddiJugaad/listjs.com/no-cdn/list.8c.delayed	(from https://www.wedmegood.com/)
23:01:45	22850/22850	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Aug%202015%2012:19:18%20GMT	https://cdnjs.cloudflare.com/ajax/libs/jquery.perfect-scrollbar/0.6.5/js/min/perfect-scrollbar.jquery.min.js	C:/My%20Web%20Sites/ShaddiJugaad/cdnjs.cloudflare.com/ajax/libs/jquery.perfect-scrollbar/0.6.5/js/min/perfect-scrollbar.jquery.min.js	(from https://www.wedmegood.com/)
23:01:45	160/160	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2015%20Feb%202016%2017:33:06%20GMT	http://listjs.com/no-cdn/list.fuzzysearch.js	C:/My%20Web%20Sites/ShaddiJugaad/listjs.com/no-cdn/list.fuzzysearch.js	(from https://www.wedmegood.com/)
23:01:46	40509/40509	---M--	200	added ('OK')	text/javascript	etag:%22-956480439%22	http://www.listjs.com/no-cdn/list.js	C:/My%20Web%20Sites/ShaddiJugaad/www.listjs.com/no-cdn/list.js	(from https://www.wedmegood.com/)
23:01:47	23074/23074	---M--	200	added ('OK')	text/javascript	etag:%22-1248498344%22	http://www.listjs.com/no-cdn/list.fuzzysearch.js	C:/My%20Web%20Sites/ShaddiJugaad/www.listjs.com/no-cdn/list.fuzzysearch.js	(from https://www.wedmegood.com/)
23:01:47	2901/2901	---MCZ	200	added ('OK')	application/javascript	etag:%22b55-52790c9f135cb-gzip%22	https://www.wedmegood.com/newjs/vendorinbox.js	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/newjs/vendorinbox.js	(from https://www.wedmegood.com/)
23:01:47	1471/1471	---M--	200	added ('OK')	application/x-javascript	etag:%22ba775c4592f17b55c6e81cdcf6f7dbad%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/hideMaxListItem-min.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/hideMaxListItem-min.js	(from https://www.wedmegood.com/)
23:01:48	7802/7802	---MCZ	200	added ('OK')	application/javascript	etag:%221e7a-52a243d6713a3-gzip%22	https://www.wedmegood.com/newjs/common.js?v=1.0.10	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/newjs/common008c.js	(from https://www.wedmegood.com/)
23:01:49	1687/1687	---MCZ	200	added ('OK')	application/javascript	etag:%22697-52a243d674283-gzip%22	https://www.wedmegood.com/newjs/tracking.js?v=1.0.10	C:/My%20Web%20Sites/ShaddiJugaad/www.wedmegood.com/newjs/tracking008c.js	(from https://www.wedmegood.com/)
23:01:49	35306/35306	---M--	200	added ('OK')	application/x-javascript	etag:%2205e3c30188010e47bf2d308bdd10f8e5%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/bootstrap-multiselect.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/bootstrap-multiselect.js	(from https://www.wedmegood.com/)
23:01:50	21143/21143	---M--	200	added ('OK')	application/x-javascript	etag:%22be3333626c57af03599abcb59b325e09%22	https://d2eanzqpmoo3ec.cloudfront.net/newjs/magnificpopup.js	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/newjs/magnificpopup.js	(from https://www.wedmegood.com/)
23:01:50	3086/3086	---M--	200	added ('OK')	image/png	etag:%22782682e139bb13aab5583c5fd1bb9e67%22	https://d2eanzqpmoo3ec.cloudfront.net/images/ar-lt.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/images/ar-lt.png	(from https://d2eanzqpmoo3ec.cloudfront.net/newcss/iconstyle.css)
23:01:50	3107/3107	---M--	200	added ('OK')	image/png	etag:%22cbfee2ddf3815b30a539f2685d12217b%22	https://d2eanzqpmoo3ec.cloudfront.net/images/ar-rt.png	C:/My%20Web%20Sites/ShaddiJugaad/d2eanzqpmoo3ec.cloudfront.net/images/ar-rt.png	(from https://d2eanzqpmoo3ec.cloudfront.net/newcss/iconstyle.css)
